race	class	benefit	source	url
Fetchlings	Summoner	The summoner’s eidolon gains resistance 1 against either cold or electricity. Each time the summoner selects this reward, he increases his eidolon’s resistance to one of those energy types by 1 (maximum 10 for any one energy type).	Advanced Race Guide pg. 109	https://aonprd.com/RacesDisplay.aspx?ItemName=Fetchling
Fetchlings	Wizard	Add one spell from the wizard spell list to wizard’s spellbook. The spell must be at or below the highest level he can cast and be of the illusion (shadow) subschool or have the darkness descriptor.	Advanced Race Guide pg. 109	https://aonprd.com/RacesDisplay.aspx?ItemName=Fetchling
Ganzis	Arcanist	Add 1/2 to the arcanist’s effective caster level when casting spells with the chaotic descriptor.	Plane-Hopper's Handbook pg. 19	https://aonprd.com/RacesDisplay.aspx?ItemName=Ganzi
Ganzis	Bard	Add 1/2 to the bard’s bardic knowledge bonus.	Plane-Hopper's Handbook pg. 19	https://aonprd.com/RacesDisplay.aspx?ItemName=Ganzi
Ganzis	Druid	The druid gains a +1 bonus on Knowledge (nature) or Knowledge (planes) checks related to extraplanar flora and fauna.	Plane-Hopper's Handbook pg. 19	https://aonprd.com/RacesDisplay.aspx?ItemName=Ganzi
Ganzis	Hunter	The hunter’s animal companion is specially trained for extraplanar expeditions and gains a +1 bonus on Stealth and Acrobatics checks while on a plane other than the Material Plane.	Plane-Hopper's Handbook pg. 19	https://aonprd.com/RacesDisplay.aspx?ItemName=Ganzi
Ganzis	Investigator	Increase the total number of points in the investigator’s inspiration pool by 1/3.	Plane-Hopper's Handbook pg. 19	https://aonprd.com/RacesDisplay.aspx?ItemName=Ganzi
Ganzis	Oracle	Add one spell known of the enchantment school from the cleric or wizard spell list. This spell must be at least 1 level below the highest spell level the oracle can cast.	Plane-Hopper's Handbook pg. 19	https://aonprd.com/RacesDisplay.aspx?ItemName=Ganzi
Ganzis	Rogue	Add a +1/2 bonus on Stealth checks while on a plane other than the Material Plane.	Plane-Hopper's Handbook pg. 19	https://aonprd.com/RacesDisplay.aspx?ItemName=Ganzi
Ganzis	Sorcerer	Choose a bloodline power from the abyssal or protean bloodlines that the sorcerer can use. The sorcerer treats her class level as though it were 1/2 higher (to a maximum of +4) when determining the effects of that power.	Plane-Hopper's Handbook pg. 19	https://aonprd.com/RacesDisplay.aspx?ItemName=Ganzi
Ganzis	Wizard	Add 1/3 to the wizard’s effective caster level when casting a spell with the chaotic descriptor.	Plane-Hopper's Handbook pg. 19	https://aonprd.com/RacesDisplay.aspx?ItemName=Ganzi
Gathlains	Alchemist	Add 10 minutes to the duration of the alchemist’s mutagens.	Legacy of the First World pg. 8	https://aonprd.com/RacesDisplay.aspx?ItemName=Gathlain
Gathlains	Barbarian	Add 1/4 to the barbarian’s damage reduction. If the barbarian would not otherwise have damage reduction, this damage reduction can be bypassed by cold iron.	Ultimate Wilderness pg. 10	https://aonprd.com/RacesDisplay.aspx?ItemName=Gathlain
Gathlains	Bard	Add one spell from the druid spell list to the bard’s spell list and known spells. This spell must be at least 1 level lower than the highest-level spell the bard can cast.	Ultimate Wilderness pg. 10, Legacy of the First World pg. 8	https://aonprd.com/RacesDisplay.aspx?ItemName=Gathlain
Gathlains	Bloodrager	Add 1 additional round of bloodrage per day.	Ultimate Wilderness pg. 10	https://aonprd.com/RacesDisplay.aspx?ItemName=Gathlain
Gathlains	Cavalier	Add a +1/2 bonus to the cavalier’s Knowledge (nature) and Knowledge (nobility) checks relating to fey courts and fey courtiers.	Ultimate Wilderness pg. 10	https://aonprd.com/RacesDisplay.aspx?ItemName=Gathlain
Gathlains	Druid	Add a +1/2 bonus to wild empathy checks.	Ultimate Wilderness pg. 10	https://aonprd.com/RacesDisplay.aspx?ItemName=Gathlain
Gathlains	Hunter	The hunter’s animal companion gains DR 1/cold iron. Each time the hunter gains another level, this DR increases by 1/3 (maximum DR 5/cold iron). If the hunter replaces this animal companion, the new companion gains this damage reduction.	Ultimate Wilderness pg. 10	https://aonprd.com/RacesDisplay.aspx?ItemName=Gathlain
Gathlains	Investigator	Add a +1/3 bonus on inspiration rolls applied to Bluff and Knowledge checks.	Legacy of the First World pg. 9	https://aonprd.com/RacesDisplay.aspx?ItemName=Gathlain
Gathlains	Kineticist	Increase the amount of burn cost reduction when using the kineticist’s gather power ability by 1/6 point (the minimum burn cost of 0 still applies).	Legacy of the First World pg. 9	https://aonprd.com/RacesDisplay.aspx?ItemName=Gathlain
Gathlains	Mesmerist	Increase the number of mesmerist tricks the mesmerist can use per day by one-third.	Legacy of the First World pg. 9	https://aonprd.com/RacesDisplay.aspx?ItemName=Gathlain
Gathlains	Oracle	Add one spell known that is an enchantment spell from the sorcerer/wizard spell list. This spell must be at least one level below the highest spell level the oracle can cast. That spell is treated as one level higher unless it is also on the oracle spell list.	Legacy of the First World pg. 9	https://aonprd.com/RacesDisplay.aspx?ItemName=Gathlain
Gathlains	Ranger	Add 1/4 to the damage dealt by the ranger’s animal companion’s natural attacks.	Ultimate Wilderness pg. 10	https://aonprd.com/RacesDisplay.aspx?ItemName=Gathlain
Gathlains	Rogue	Add a +1/2 bonus to Bluff checks to pass secret messages or create a distraction to hide and on Sleight of Hands checks to pickpocket.	Ultimate Wilderness pg. 10, Legacy of the First World pg. 9	https://aonprd.com/RacesDisplay.aspx?ItemName=Gathlain
Gathlains	Shaman	Add one spell from the druid spell list to the shaman’s spell list. This spell must be at least 1 level lower than the highest-level spell the shaman can cast.	Ultimate Wilderness pg. 10	https://aonprd.com/RacesDisplay.aspx?ItemName=Gathlain
Gathlains	Shifter	Add a +1 bonus on Knowledge (nature) checks relating to plants and flying animals.	Wilderness Origins pg. 8	https://aonprd.com/RacesDisplay.aspx?ItemName=Gathlain
Gathlains	Skald	Add a +1/2 bonus to Acrobatics checks to avoid attacks of opportunity and to Perform checks while performing a raging song.	Ultimate Wilderness pg. 10	https://aonprd.com/RacesDisplay.aspx?ItemName=Gathlain
Gathlains	Sorcerer	Choose a bloodline power from the fey or verdantAPG bloodlines that the sorcerer can use. The sorcerer treats her class level as though it were 1/2 higher (to a maximum of +4) when determining the effects of that power.	Legacy of the First World pg. 9	https://aonprd.com/RacesDisplay.aspx?ItemName=Gathlain
Gathlains	Summoner	Add 1/4 evolution point to the eidolon’s evolution pool. These bonus evolution points must be spent on evolutions that grant spell-like abilities or protect the eidolon from spells.	Ultimate Wilderness pg. 10	https://aonprd.com/RacesDisplay.aspx?ItemName=Gathlain
Gathlains	Witch	Add one spell from the druid spell list to the witch’s familiar. This spell must be at least one level below the highest spell level the witch can cast. If the familiar is ever replaced, the new familiar knows these bonus spells.	Ultimate Wilderness pg. 10	https://aonprd.com/RacesDisplay.aspx?ItemName=Gathlain
Ghorans	Druid	When casting spells that target plants or plant creatures, add 1/3 to the effective caster level, but only for the purpose of determining duration.	Ultimate Wilderness pg. 16	https://aonprd.com/RacesDisplay.aspx?ItemName=Ghoran
Ghorans	Hunter	Add 1 skill rank to the hunter’s plant companion. If the hunter replaces her plant companion, the new plant companion gains these bonus skill ranks.	Ultimate Wilderness pg. 16	https://aonprd.com/RacesDisplay.aspx?ItemName=Ghoran
Ghorans	Mesmerist	Choose one mind-affecting mesmerist trick that the mesmerist knows. The mesmerist can affect intelligent plant creatures with that trick or spell as if they weren’t immune to mind-affecting effects.	Ultimate Wilderness pg. 17	https://aonprd.com/RacesDisplay.aspx?ItemName=Ghoran
Ghorans	Ranger	Add a +1/4 bonus on initiative checks and Survival checks when the ranger is in a favored terrain.	Ultimate Wilderness pg. 17	https://aonprd.com/RacesDisplay.aspx?ItemName=Ghoran
Ghorans	Rogue	Choose one type of ranger favored enemy (or one subtype in case of either humanoid or outsider). The rogue adds 1/2 to her sneak attack damage when using sneak attack against creatures of the chosen type (maximum +3).	Ultimate Wilderness pg. 17	https://aonprd.com/RacesDisplay.aspx?ItemName=Ghoran
Ghorans	Shaman	Add one spell from the druid spell list that isn’t on the shaman spell list to the list of spells she knows. This spell must be at least 1 level lower than the highest-level spell the shaman can cast.	Ultimate Wilderness pg. 17	https://aonprd.com/RacesDisplay.aspx?ItemName=Ghoran
Ghorans	Shifter	Add 1/5 to the shifter’s natural armor bonus when using wild shape to assume a major form.	Ultimate Wilderness pg. 17	https://aonprd.com/RacesDisplay.aspx?ItemName=Ghoran
Ghorans	Sorcerer	When casting sorcerer/wizard spells that are also on the druid spell list, add 1/3 to the effective class level, but only for the purpose of determining durations.	Ultimate Wilderness pg. 17	https://aonprd.com/RacesDisplay.aspx?ItemName=Ghoran
Ghorans	Witch	Add 1/4 to the witch’s caster level when attempting dispel checks using dispel magic, break enchantment, and similar effects.	Ultimate Wilderness pg. 17	https://aonprd.com/RacesDisplay.aspx?ItemName=Ghoran
Gillmen	Bard	Add 1/2 to the bard’s Bluff checks to fool someone and gain a +1/2 bonus on the bard’s Sense Motive checks to sense enchantments.	Blood of the Sea pg. 9	https://aonprd.com/RacesDisplay.aspx?ItemName=Gillman
Gillmen	Fighter	Add +1 to the fighter’s CMD when resisting two combat maneuvers of the character’s choice.	Advanced Race Guide pg. 188	https://aonprd.com/RacesDisplay.aspx?ItemName=Gillman
Gillmen	Investigator	Increase the total number of points in the investigator’s inspiration pool by 1/3.	Blood of the Sea pg. 9	https://aonprd.com/RacesDisplay.aspx?ItemName=Gillman
Gillmen	Medium	Increase the medium’s spirit bonus by 1/6.	Blood of the Sea pg. 9	https://aonprd.com/RacesDisplay.aspx?ItemName=Gillman
Gillmen	Monk	Add 1 foot to the monk’s swim speed. In combat, this option has no effect unless the monk has selected it five times (or another increment of five).	Blood of the Sea pg. 9	https://aonprd.com/RacesDisplay.aspx?ItemName=Gillman
Gillmen	Rogue	The rogue gains 1/6 of a new rogue talent.	Advanced Race Guide pg. 188	https://aonprd.com/RacesDisplay.aspx?ItemName=Gillman
Gillmen	Sorcerer	Add one spell known from the sorcerer spell list. This spell must be at least one level below the highest spell level the sorcerer can cast.	Advanced Race Guide pg. 188	https://aonprd.com/RacesDisplay.aspx?ItemName=Gillman
Gillmen	Wizard	Add one spell from the wizard spell list to the wizard’s spellbook. This spell must be at least one level below the highest spell level he can cast.	Advanced Race Guide pg. 188	https://aonprd.com/RacesDisplay.aspx?ItemName=Gillman
Goblins	Alchemist	The alchemist gains fire resistance 1. Each time this reward is selected, increase fire resistance by +1. This fire resistance does not stack with fire resistance gained from other sources.	Advanced Race Guide pg. 115, Goblins of Golarion pg. 31	https://aonprd.com/RacesDisplay.aspx?ItemName=Goblin
Goblins	Barbarian	Add +1/2 on critical hit confirmation rolls for attacks made with unarmed strikes or natural weapons (maximum bonus of +4). This bonus does not stack with Critical Focus.	Advanced Race Guide pg. 115	https://aonprd.com/RacesDisplay.aspx?ItemName=Goblin
Goblins	Bard	Add +1 to the bard’s total number of bardic performance rounds per day.	Advanced Race Guide pg. 115, Goblins of Golarion pg. 31	https://aonprd.com/RacesDisplay.aspx?ItemName=Goblin
Goblins	Cavalier	Add +1 hit points to the cavalier’s mount companion. If the cavalier ever replaces his mount, the new mount gains these bonus hit points.	Advanced Race Guide pg. 115, Goblins of Golarion pg. 31	https://aonprd.com/RacesDisplay.aspx?ItemName=Goblin
Goblins	Druid	Add +1 hit points to the druid’s animal companion. If the druid ever replaces her animal companion, the new animal companion gains these bonus hit points.	Advanced Race Guide pg. 115, Goblins of Golarion pg. 31	https://aonprd.com/RacesDisplay.aspx?ItemName=Goblin
Goblins	Gunslinger	Add +1/3 on critical hit confirmation rolls made with firearms (maximum bonus of +5). This bonus does not stack with Critical Focus.	Advanced Race Guide pg. 115, Goblins of Golarion pg. 31	https://aonprd.com/RacesDisplay.aspx?ItemName=Goblin
Goblins	Oracle	Add +1 on concentration checks made when casting spells with the fire descriptor.	Advanced Race Guide pg. 115, Goblins of Golarion pg. 31	https://aonprd.com/RacesDisplay.aspx?ItemName=Goblin
Goblins	Ranger	Gain a +1/2 bonus on damage dealt to dogs (and doglike creatures) and horses (and horselike creatures).	Advanced Race Guide pg. 115, Goblins of Golarion pg. 31	https://aonprd.com/RacesDisplay.aspx?ItemName=Goblin
Goblins	Rogue	Add a +1 bonus on the rogue’s sneak attack damage rolls during the surprise round or before the target has acted in combat.	Advanced Race Guide pg. 115, Goblins of Golarion pg. 31	https://aonprd.com/RacesDisplay.aspx?ItemName=Goblin
Goblins	Sorcerer	Add +1 spell known from the sorcerer spell list. This spell must be at least one level below the highest spell level the sorcerer can cast, and must have the fire descriptor.	Advanced Race Guide pg. 116, Goblins of Golarion pg. 31	https://aonprd.com/RacesDisplay.aspx?ItemName=Goblin
Goblins	Summoner	Add +1/4 evolution point to the eidolon’s evolution pool. These bonus evolution points must be spent on evolutions that deal fire damage or protect the eidolon from fire (for example, resistance, energy attacks, immunity, breath weapon, and so on).	Advanced Race Guide pg. 116	https://aonprd.com/RacesDisplay.aspx?ItemName=Goblin
Goblins	Witch	Add +1 spell from the witch spell list to the witch’s familiar. This spell must be at least one level below the highest spell level she can cast. If the witch ever replaces her familiar, the new familiar knows these bonus spells.	Advanced Race Guide pg. 116, Goblins of Golarion pg. 31	https://aonprd.com/RacesDisplay.aspx?ItemName=Goblin
Gripplis	Alchemist	Add +1/4 to the number of toxic skin uses per day.	Advanced Race Guide pg. 190	https://aonprd.com/RacesDisplay.aspx?ItemName=Grippli
Gripplis	Barbarian	Add 1/5 to the armor bonus granted by hide armor or bone armor the barbarian wears (maximum +3).	Blood of the Beast pg. 8	https://aonprd.com/RacesDisplay.aspx?ItemName=Grippli
Gripplis	Bard	Add 5 feet to the range of one bardic performance.	Blood of the Beast pg. 8	https://aonprd.com/RacesDisplay.aspx?ItemName=Grippli
Gripplis	Druid	Add a +1/2 bonus on concentration checks. This bonus doubles in a forest or swamp terrain.	Advanced Race Guide pg. 190	https://aonprd.com/RacesDisplay.aspx?ItemName=Grippli
Gripplis	Gunslinger	Add a +1/4 bonus on attack rolls when making a utility shot or a dead shot.	Advanced Race Guide pg. 190	https://aonprd.com/RacesDisplay.aspx?ItemName=Grippli
Gripplis	Medium	Add 1/4 to any checks modified by the medium’s spirit surge ability.	Blood of the Beast pg. 8	https://aonprd.com/RacesDisplay.aspx?ItemName=Grippli
Gripplis	Oracle	Add one spell known with the poison or water descriptor from the druid’s spell list. This spell must be at least 1 level below the highest spell level the oracle can cast. The spell is treated as 1 spell level higher, unless it is also on the oracle spell list.	Blood of the Beast pg. 8	https://aonprd.com/RacesDisplay.aspx?ItemName=Grippli
Gripplis	Ranger	Add a +1 racial bonus on Swim skill checks. When this bonus reaches +8, the ranger gains a swim speed of 15 feet (this does not grant the ranger another +8 racial bonus on Swim checks).	Advanced Race Guide pg. 190	https://aonprd.com/RacesDisplay.aspx?ItemName=Grippli
Gripplis	Rogue	Add a +1/2 bonus on Perception checks while in a forest or swamp.	Advanced Race Guide pg. 190	https://aonprd.com/RacesDisplay.aspx?ItemName=Grippli
Gripplis	Shaman	Add one spell from the druid spell list that isn’t on the shaman spell list to the list of spells the shaman knows. This spell must be at least 1 level below the highest spell level the shaman can cast.	Blood of the Beast pg. 8	https://aonprd.com/RacesDisplay.aspx?ItemName=Grippli
Gripplis	Shifter	Add a +1 bonus on Survival checks to follow tracks through swamps.	Wilderness Origins pg. 8	https://aonprd.com/RacesDisplay.aspx?ItemName=Grippli
Gripplis	Skald	Increase the skald’s total number of raging song rounds per day by 1.	Blood of the Beast pg. 8	https://aonprd.com/RacesDisplay.aspx?ItemName=Grippli
Gripplis	Slayer	Add 1/3 to the damage the slayer deals with bone weapons (maximum +4).	Blood of the Beast pg. 8	https://aonprd.com/RacesDisplay.aspx?ItemName=Grippli
Gripplis	Swashbuckler	Add 1/2 to the swashbuckler’s Acrobatics, Climb, Escape Artist, Fly, Ride, and Swim checks when using the derring-do deed.	Blood of the Beast pg. 8	https://aonprd.com/RacesDisplay.aspx?ItemName=Grippli
Gripplis	Witch	Add 1/3 to the saving throw DC to resist the poison of the witch’s familiar.	Blood of the Beast pg. 8	https://aonprd.com/RacesDisplay.aspx?ItemName=Grippli
Hobgoblins	Alchemist	Add +1/2 to the number of bombs per day the alchemist can create.	Advanced Race Guide pg. 121	https://aonprd.com/RacesDisplay.aspx?ItemName=Hobgoblin
Hobgoblins	Cavalier	Add a +1/2 bonus on Intimidate checks and Ride checks.	Advanced Race Guide pg. 121	https://aonprd.com/RacesDisplay.aspx?ItemName=Hobgoblin
Hobgoblins	Cleric	Add +1/2 to negative energy spell damage, including inflict spells.	Advanced Race Guide pg. 121	https://aonprd.com/RacesDisplay.aspx?ItemName=Hobgoblin
Hobgoblins	Fighter	Add a +1/2 circumstance bonus on critical hit confirmation rolls with a weapon of the fighter’s choice (maximum bonus +4). This bonus does not stack with Critical Focus.	Advanced Race Guide pg. 121	https://aonprd.com/RacesDisplay.aspx?ItemName=Hobgoblin
Hobgoblins	Gunslinger	Add +1/4 to the gunslinger’s grit points.	Advanced Race Guide pg. 121	https://aonprd.com/RacesDisplay.aspx?ItemName=Hobgoblin
Hobgoblins	Inquisitor	Add a +1 bonus on concentration checks made to cast inquisitor spells.	Advanced Race Guide pg. 121	https://aonprd.com/RacesDisplay.aspx?ItemName=Hobgoblin
Hobgoblins	Monk	Add a +1/4 bonus on combat maneuver checks made to grapple or trip.	Advanced Race Guide pg. 121	https://aonprd.com/RacesDisplay.aspx?ItemName=Hobgoblin
Hobgoblins	Ranger	Add +1/4 to a single existing favored enemy bonus (maximum bonus +1 per favored enemy).	Advanced Race Guide pg. 122	https://aonprd.com/RacesDisplay.aspx?ItemName=Hobgoblin
Hobgoblins	Rogue	Reduce the penalty for not being proficient with one weapon by 1. When the nonproficiency penalty for a weapon becomes 0 because of this ability, the rogue is treated as having the appropriate Martial or Exotic Weapon Proficiency feat for that weapon.	Advanced Race Guide pg. 122	https://aonprd.com/RacesDisplay.aspx?ItemName=Hobgoblin
Ifrits	Alchemist	Add +1/2 to the alchemist’s bomb damage.	Advanced Race Guide pg. 127	https://aonprd.com/RacesDisplay.aspx?ItemName=Ifrit
Ifrits	Bard	Add +1/6 to the number of people the bard can affect with the fascinate bardic performance.	Advanced Race Guide pg. 127	https://aonprd.com/RacesDisplay.aspx?ItemName=Ifrit
Ifrits	Cleric	Add a +1/2 bonus on Knowledge (planes) checks relating to the Plane of Fire and creatures with the fire subtype.	Advanced Race Guide pg. 127	https://aonprd.com/RacesDisplay.aspx?ItemName=Ifrit
Ifrits	Gunslinger	Add +1/2 to the bonus on initiative checks the gunslinger makes while using her gunslinger initiative deed.	Advanced Race Guide pg. 127	https://aonprd.com/RacesDisplay.aspx?ItemName=Ifrit
Ifrits	Inquisitor	Add a +1/2 bonus on Intimidate checks made against creatures with the fire subtype and a +1/2 bonus on Knowledge (planes) checks relating to the Plane of Fire.	Advanced Race Guide pg. 127	https://aonprd.com/RacesDisplay.aspx?ItemName=Ifrit
Ifrits	Oracle	Add +1/6 to the oracle’s level for the purpose of determining the effects of one revelation.	Advanced Race Guide pg. 127	https://aonprd.com/RacesDisplay.aspx?ItemName=Ifrit
Ifrits	Rogue	Add a +1/2 bonus on Acrobatics checks to jump and a +1/2 bonus on Intimidate checks to demoralize enemies.	Advanced Race Guide pg. 127	https://aonprd.com/RacesDisplay.aspx?ItemName=Ifrit
Ifrits	Sorcerer	Choose a bloodline power from the elemental (fire) bloodline or the efreeti bloodline that the sorcerer can use. The sorcerer treats her class level as though it were +1/6 higher (to a maximum of +2) when determining the effects of that power.	Advanced Race Guide pg. 127	https://aonprd.com/RacesDisplay.aspx?ItemName=Ifrit
Kitsune	All	Gain 1/6 of a new Magical TailARG feat. Any kitsune character can choose this bonus upon gaining a level in her favored class.	Blood of the Beast pg. 12	https://aonprd.com/RacesDisplay.aspx?ItemName=Kitsune
Kitsune	Arcanist	When casting arcanist enchantment spells, add 1/3 to the effective caster level, but only for the purpose of determining duration.	Blood of the Beast pg. 12	https://aonprd.com/RacesDisplay.aspx?ItemName=Kitsune
Kitsune	Bard	Add a +1/2 bonus on Bluff checks to lie and a +1/2 bonus on Diplomacy checks to gather information.	Advanced Race Guide pg. 192	https://aonprd.com/RacesDisplay.aspx?ItemName=Kitsune
Kitsune	Brawler	Increase the number of times per day the brawler can use martial flexibility by 1/4.	Blood of the Beast pg. 12	https://aonprd.com/RacesDisplay.aspx?ItemName=Kitsune
Kitsune	Cavalier	Add 1/4 to the cavalier’s banner bonus.	Blood of the Beast pg. 12	https://aonprd.com/RacesDisplay.aspx?ItemName=Kitsune
Kitsune	Druid	Add a +1/2 bonus on Diplomacy and Intimidate checks to change a creature’s attitude.	Advanced Race Guide pg. 162	https://aonprd.com/RacesDisplay.aspx?ItemName=Kitsune
Kitsune	Fighter	Add 1/3 to damage rolls the fighter makes with weapon attacks against an opponent that he is flanking or that is denied its Dexterity bonus to AC.	Blood of the Beast pg. 12	https://aonprd.com/RacesDisplay.aspx?ItemName=Kitsune
Kitsune	Mesmerist	Increase the number of mesmerist tricks the mesmerist can use per day by 1/3.	Blood of the Beast pg. 12	https://aonprd.com/RacesDisplay.aspx?ItemName=Kitsune
Kitsune	Oracle	Reduce the penalty for not being proficient for one weapon by 1. When the nonproficiency penalty for a weapon becomes 0 because of this ability, the oracle is treated as having the appropriate Martial or Exotic Weapon Proficiency feat for that weapon.	Advanced Race Guide pg. 192	https://aonprd.com/RacesDisplay.aspx?ItemName=Kitsune
Kitsune	Rogue	The rogue gains 1/6 of a new rogue talent.	Advanced Race Guide pg. 192	https://aonprd.com/RacesDisplay.aspx?ItemName=Kitsune
Kitsune	Shaman	Add one enchantment spell from the sorcerer/ wizard spell list that isn’t on the shaman spell list to the list of spells the shaman knows. This spell must be at least 1 level below the highest spell level the shaman can cast.	Blood of the Beast pg. 12	https://aonprd.com/RacesDisplay.aspx?ItemName=Kitsune
Kitsune	Shifter	Add 1/4 to the number of minutes the shifter can assume her minor form each day.	Wilderness Origins pg. 8	https://aonprd.com/RacesDisplay.aspx?ItemName=Kitsune
Kitsune	Sorcerer	Add +1/4 to the DC of enchantment spells.	Advanced Race Guide pg. 192	https://aonprd.com/RacesDisplay.aspx?ItemName=Kitsune
Kitsune	Swashbuckler	Increase the total number of points in the swashbuckler’s panache pool by 1/4.	Blood of the Beast pg. 12	https://aonprd.com/RacesDisplay.aspx?ItemName=Kitsune
Kitsune	Vigilante	Add 1/2 to the Disguise bonus provided by seamless guise.	Blood of the Beast pg. 12	https://aonprd.com/RacesDisplay.aspx?ItemName=Kitsune
Kobolds	Alchemist	Add +1/2 to the number of bombs per day the alchemist can create.	Advanced Race Guide pg. 133	https://aonprd.com/RacesDisplay.aspx?ItemName=Kobold
Kobolds	Barbarian	While you are raging, your racial natural<br>attacks deal +1/4 point of damage.	Kobolds of Golarion pg. 15	https://aonprd.com/RacesDisplay.aspx?ItemName=Kobold
Kobolds	Bard	Treat the bard’s level as +1/2 level higher for the purpose of determining the effect of the fascinate bardic performance.	Advanced Race Guide pg. 133	https://aonprd.com/RacesDisplay.aspx?ItemName=Kobold
Kobolds	Cavalier	Add 5 feet (up to 15 feet maximum) to the cavalier’s mount’s speed when it uses the charge or withdraw action.	Advanced Race Guide pg. 133	https://aonprd.com/RacesDisplay.aspx?ItemName=Kobold
Kobolds	Cleric	Add +1 to channel energy damage dealt to creatures denied their Dexterity bonus to AC (whether or not the creature has a Dexterity bonus to AC).	Advanced Race Guide pg. 133	https://aonprd.com/RacesDisplay.aspx?ItemName=Kobold
Kobolds	Druid	Add +1/2 to the druid’s wild empathy bonus.	Advanced Race Guide pg. 133	https://aonprd.com/RacesDisplay.aspx?ItemName=Kobold
Kobolds	Fighter	Add +1/2 to damage rolls the fighter makes with weapon attacks against an opponent he is flanking or an opponent that is denied its Dexterity bonus to AC.	Advanced Race Guide pg. 133	https://aonprd.com/RacesDisplay.aspx?ItemName=Kobold
Kobolds	Gunslinger	Add +1/4 to the dodge bonus to AC granted by the nimble class feature (maximum +4).	Advanced Race Guide pg. 133	https://aonprd.com/RacesDisplay.aspx?ItemName=Kobold
Kobolds	Inquisitor	Add 1/2 to Survival checks made to track<br>creatures in total darkness.	Kobolds of Golarion pg. 15	https://aonprd.com/RacesDisplay.aspx?ItemName=Kobold
Kobolds	Magus	Add a +1/2 bonus on concentration checks made to cast defensively.	Advanced Race Guide pg. 133	https://aonprd.com/RacesDisplay.aspx?ItemName=Kobold
Kobolds	Monk	Add +1/3 to the monk’s AC bonus class ability.	Advanced Race Guide pg. 133	https://aonprd.com/RacesDisplay.aspx?ItemName=Kobold
Kobolds	Oracle	Add +1/4 to the armor or natural armor bonus granted by oracle spells she casts on herself.	Advanced Race Guide pg. 133	https://aonprd.com/RacesDisplay.aspx?ItemName=Kobold
Kobolds	Paladin	Add 1/4 to the deflection bonus granted by<br>your smite evil ability.	Kobolds of Golarion pg. 15	https://aonprd.com/RacesDisplay.aspx?ItemName=Kobold
Kobolds	Ranger	Add +1/4 to the number of opponents the ranger may select when using hunter’s bond to grant a bonus to allies. All selected creatures must be of the same type.	Advanced Race Guide pg. 133	https://aonprd.com/RacesDisplay.aspx?ItemName=Kobold
Kobolds	Rogue	Add +1/2 to the rogue’s trap sense bonus to AC.	Advanced Race Guide pg. 133	https://aonprd.com/RacesDisplay.aspx?ItemName=Kobold
Kobolds	Shifter	Add a +1/4 bonus on Stealth checks while in the shifter’s minor or major form.	Wilderness Origins pg. 8	https://aonprd.com/RacesDisplay.aspx?ItemName=Kobold
Kobolds	Sorcerer	Choose acid, cold, electricity, or fire damage. Add +1/2 point of the chosen energy damage to spells that deal the chosen energy damage cast by the sorcerer.	Advanced Race Guide pg. 133	https://aonprd.com/RacesDisplay.aspx?ItemName=Kobold
Kobolds	Summoner	Add +1/4 to the summoner’s shield ally bonus (maximum +2).	Advanced Race Guide pg. 134	https://aonprd.com/RacesDisplay.aspx?ItemName=Kobold
Kobolds	Witch	Add +5 feet to the distance at which her familiar grants the Alertness feat (maximum +20 feet).	Advanced Race Guide pg. 134	https://aonprd.com/RacesDisplay.aspx?ItemName=Kobold
Kobolds	Wizard	Add 1/2 to your familiar’s Will saves against<br>enchantment effects, or increase the hit points of your<br>bonded item by 1.	Kobolds of Golarion pg. 15	https://aonprd.com/RacesDisplay.aspx?ItemName=Kobold
Locathahs	Cavalier	Add 1 hit point to the cavalier’s mount. If the cavalier ever replaces his mount, the new mount gains these bonus hit points.	Blood of the Sea pg. 11	https://aonprd.com/RacesDisplay.aspx?ItemName=Locathah
Locathahs	Druid	Add 1 skill rank to the druid’s animal companion. If the druid ever replaces her animal companion, the new animal companion gains these bonus skill ranks.	Blood of the Sea pg. 11	https://aonprd.com/RacesDisplay.aspx?ItemName=Locathah
Locathahs	Investigator	Add a +1/2 bonus on Bluff checks to feint and a +1/2 bonus on Diplomacy checks to gather information.	Blood of the Sea pg. 11	https://aonprd.com/RacesDisplay.aspx?ItemName=Locathah
Locathahs	Monk	Add 1/4 point to the monk’s ki pool.	Blood of the Sea pg. 11	https://aonprd.com/RacesDisplay.aspx?ItemName=Locathah
Locathahs	Ranger	Add 1 skill rank to the ranger’s animal companion. If the ranger ever replaces his animal companion, the new animal companion gains these bonus skill ranks.	Blood of the Sea pg. 11	https://aonprd.com/RacesDisplay.aspx?ItemName=Locathah
Locathahs	Rogue	Choose a piercing melee weapon. Add a +1/2 bonus on critical hit confirmation rolls with that weapon (maximum bonus +4). This bonus does not stack with Critical Focus.	Blood of the Sea pg. 11	https://aonprd.com/RacesDisplay.aspx?ItemName=Locathah
Locathahs	Slayer	Gain 1/6 of a new slayer talent.	Blood of the Sea pg. 11	https://aonprd.com/RacesDisplay.aspx?ItemName=Locathah
Merfolk	Mesmerist	The mesmerist learns 1/4 of a new trick.	Blood of the Sea pg. 13	https://aonprd.com/RacesDisplay.aspx?ItemName=Merfolk
